task_id	task_name	method	strategy	preprocessing_method	external_reference_strategy	evaluation_type	dataset_id	threshold_type	n_samples	n_positive	n_negative	threshold	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	balanced_accuracy	observed_positive_rate	predicted_positive_rate
task_a	sepsis_or_shock_vs_healthy	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE154918	default_0_5	79	39	40	0.5	36	39	1	3	0.9230769230769231	0.975	0.972972972972973	0.9285714285714286	0.9490384615384615	0.4936708860759494	0.46835443037974683
task_a	sepsis_or_shock_vs_healthy	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE154918	train_cv_optimal	79	39	40	0.6921450494790697	36	40	0	3	0.9230769230769231	1.0	1.0	0.9302325581395349	0.9615384615384616	0.4936708860759494	0.45569620253164556
task_a	sepsis_or_shock_vs_healthy	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE28750	default_0_5	30	10	20	0.5	10	20	0	0	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	0.3333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE28750	train_cv_optimal	30	10	20	0.6921450494790697	10	20	0	0	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	0.3333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE95233	default_0_5	73	51	22	0.5	47	22	0	4	0.9215686274509803	1.0	1.0	0.8461538461538461	0.9607843137254901	0.6986301369863014	0.6438356164383562
task_a	sepsis_or_shock_vs_healthy	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE95233	train_cv_optimal	73	51	22	0.6921450494790697	45	22	0	6	0.8823529411764706	1.0	1.0	0.7857142857142857	0.9411764705882353	0.6986301369863014	0.6164383561643836
task_a	sepsis_or_shock_vs_healthy	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	default_0_5	93	51	42	0.5	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_a	sepsis_or_shock_vs_healthy	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	train_cv_optimal	93	51	42	0.6921450494790697	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	default_0_5	93	51	42	0.5	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	train_cv_optimal	93	51	42	0.6921450494790697	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	default_0_5	79	39	40	0.5	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	train_cv_optimal	79	39	40	0.6921450494790697	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	default_0_5	30	10	20	0.5	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	train_cv_optimal	30	10	20	0.6921450494790697	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE95233	default_0_5	73	51	22	0.5	7	22	0	44	0.13725490196078433	1.0	1.0	0.3333333333333333	0.5686274509803921	0.6986301369863014	0.0958904109589041
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE95233	train_cv_optimal	73	51	22	0.6921450494790697	3	22	0	48	0.058823529411764705	1.0	1.0	0.3142857142857143	0.5294117647058824	0.6986301369863014	0.0410958904109589
task_a	sepsis_or_shock_vs_healthy	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE154918	default_0_5	79	39	40	0.5	37	40	0	2	0.9487179487179487	1.0	1.0	0.9523809523809523	0.9743589743589743	0.4936708860759494	0.46835443037974683
task_a	sepsis_or_shock_vs_healthy	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE154918	train_cv_optimal	79	39	40	0.6326652771943411	36	40	0	3	0.9230769230769231	1.0	1.0	0.9302325581395349	0.9615384615384616	0.4936708860759494	0.45569620253164556
task_a	sepsis_or_shock_vs_healthy	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE28750	default_0_5	30	10	20	0.5	9	20	0	1	0.9	1.0	1.0	0.9523809523809523	0.95	0.3333333333333333	0.3
task_a	sepsis_or_shock_vs_healthy	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE28750	train_cv_optimal	30	10	20	0.6326652771943411	9	20	0	1	0.9	1.0	1.0	0.9523809523809523	0.95	0.3333333333333333	0.3
task_a	sepsis_or_shock_vs_healthy	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE95233	default_0_5	73	51	22	0.5	51	22	0	0	1.0	1.0	1.0	1.0	1.0	0.6986301369863014	0.6986301369863014
task_a	sepsis_or_shock_vs_healthy	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE95233	train_cv_optimal	73	51	22	0.6326652771943411	51	22	0	0	1.0	1.0	1.0	1.0	1.0	0.6986301369863014	0.6986301369863014
task_a	sepsis_or_shock_vs_healthy	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	training_fold_only	internal_cv	GSE65682	default_0_5	93	51	42	0.5	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_a	sepsis_or_shock_vs_healthy	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	training_fold_only	internal_cv	GSE65682	train_cv_optimal	93	51	42	0.6326652771943411	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_a	sepsis_or_shock_vs_healthy	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_fold_only	internal_cv	GSE65682	default_0_5	93	51	42	0.5	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_a	sepsis_or_shock_vs_healthy	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_fold_only	internal_cv	GSE65682	train_cv_optimal	93	51	42	0.654577700441162	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_a	sepsis_or_shock_vs_healthy	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE154918	default_0_5	79	39	40	0.5	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE154918	train_cv_optimal	79	39	40	0.654577700441162	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE28750	default_0_5	30	10	20	0.5	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE28750	train_cv_optimal	30	10	20	0.654577700441162	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE95233	default_0_5	73	51	22	0.5	0	22	0	51	0.0	1.0		0.3013698630136986	0.5	0.6986301369863014	0.0
task_a	sepsis_or_shock_vs_healthy	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE95233	train_cv_optimal	73	51	22	0.654577700441162	0	22	0	51	0.0	1.0		0.3013698630136986	0.5	0.6986301369863014	0.0
task_b	sepsis_vs_noninfectious_inflammation	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE28750	default_0_5	21	10	11	0.5	7	10	1	3	0.7	0.9090909090909091	0.875	0.7692307692307693	0.8045454545454545	0.47619047619047616	0.38095238095238093
task_b	sepsis_vs_noninfectious_inflammation	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE28750	train_cv_optimal	21	10	11	0.7939228753493865	7	10	1	3	0.7	0.9090909090909091	0.875	0.7692307692307693	0.8045454545454545	0.47619047619047616	0.38095238095238093
task_b	sepsis_vs_noninfectious_inflammation	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	default_0_5	126	51	75	0.5	46	70	5	5	0.9019607843137255	0.9333333333333333	0.9019607843137255	0.9333333333333333	0.9176470588235295	0.40476190476190477	0.40476190476190477
task_b	sepsis_vs_noninfectious_inflammation	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	train_cv_optimal	126	51	75	0.7939228753493865	46	71	4	5	0.9019607843137255	0.9466666666666667	0.92	0.9342105263157895	0.9243137254901961	0.40476190476190477	0.3968253968253968
task_b	sepsis_vs_noninfectious_inflammation	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	default_0_5	126	51	75	0.5	46	70	5	5	0.9019607843137255	0.9333333333333333	0.9019607843137255	0.9333333333333333	0.9176470588235295	0.40476190476190477	0.40476190476190477
task_b	sepsis_vs_noninfectious_inflammation	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	train_cv_optimal	126	51	75	0.7939228753493865	46	71	4	5	0.9019607843137255	0.9466666666666667	0.92	0.9342105263157895	0.9243137254901961	0.40476190476190477	0.3968253968253968
task_b	sepsis_vs_noninfectious_inflammation	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	default_0_5	21	10	11	0.5	0	11	0	10	0.0	1.0		0.5238095238095238	0.5	0.47619047619047616	0.0
task_b	sepsis_vs_noninfectious_inflammation	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	train_cv_optimal	21	10	11	0.7939228753493865	0	11	0	10	0.0	1.0		0.5238095238095238	0.5	0.47619047619047616	0.0
task_b	sepsis_vs_noninfectious_inflammation	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE28750	default_0_5	21	10	11	0.5	4	11	0	6	0.4	1.0	1.0	0.6470588235294118	0.7	0.47619047619047616	0.19047619047619047
task_b	sepsis_vs_noninfectious_inflammation	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE28750	train_cv_optimal	21	10	11	0.9741598788216412	2	11	0	8	0.2	1.0	1.0	0.5789473684210527	0.6	0.47619047619047616	0.09523809523809523
task_b	sepsis_vs_noninfectious_inflammation	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	training_fold_only	internal_cv	GSE65682	default_0_5	126	51	75	0.5	46	68	7	5	0.9019607843137255	0.9066666666666666	0.8679245283018868	0.9315068493150684	0.9043137254901961	0.40476190476190477	0.42063492063492064
task_b	sepsis_vs_noninfectious_inflammation	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	training_fold_only	internal_cv	GSE65682	train_cv_optimal	126	51	75	0.9741598788216412	45	72	3	6	0.8823529411764706	0.96	0.9375	0.9230769230769231	0.9211764705882353	0.40476190476190477	0.38095238095238093
task_b	sepsis_vs_noninfectious_inflammation	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_fold_only	internal_cv	GSE65682	default_0_5	126	51	75	0.5	46	68	7	5	0.9019607843137255	0.9066666666666666	0.8679245283018868	0.9315068493150684	0.9043137254901961	0.40476190476190477	0.42063492063492064
task_b	sepsis_vs_noninfectious_inflammation	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_fold_only	internal_cv	GSE65682	train_cv_optimal	126	51	75	0.9519455865479364	46	71	4	5	0.9019607843137255	0.9466666666666667	0.92	0.9342105263157895	0.9243137254901961	0.40476190476190477	0.3968253968253968
task_b	sepsis_vs_noninfectious_inflammation	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE28750	default_0_5	21	10	11	0.5	0	11	0	10	0.0	1.0		0.5238095238095238	0.5	0.47619047619047616	0.0
task_b	sepsis_vs_noninfectious_inflammation	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE28750	train_cv_optimal	21	10	11	0.9519455865479364	0	11	0	10	0.0	1.0		0.5238095238095238	0.5	0.47619047619047616	0.0
task_c	microarray_to_rnaseq_transfer	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE154918	default_0_5	79	39	40	0.5	36	39	1	3	0.9230769230769231	0.975	0.972972972972973	0.9285714285714286	0.9490384615384615	0.4936708860759494	0.46835443037974683
task_c	microarray_to_rnaseq_transfer	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE154918	train_cv_optimal	79	39	40	0.6921450494790697	36	40	0	3	0.9230769230769231	1.0	1.0	0.9302325581395349	0.9615384615384616	0.4936708860759494	0.45569620253164556
task_c	microarray_to_rnaseq_transfer	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE28750	default_0_5	30	10	20	0.5	10	20	0	0	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	0.3333333333333333
task_c	microarray_to_rnaseq_transfer	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE28750	train_cv_optimal	30	10	20	0.6921450494790697	10	20	0	0	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	0.3333333333333333
task_c	microarray_to_rnaseq_transfer	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE95233	default_0_5	73	51	22	0.5	47	22	0	4	0.9215686274509803	1.0	1.0	0.8461538461538461	0.9607843137254901	0.6986301369863014	0.6438356164383562
task_c	microarray_to_rnaseq_transfer	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	external_cohort_adaptive	external	GSE95233	train_cv_optimal	73	51	22	0.6921450494790697	45	22	0	6	0.8823529411764706	1.0	1.0	0.7857142857142857	0.9411764705882353	0.6986301369863014	0.6164383561643836
task_c	microarray_to_rnaseq_transfer	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	default_0_5	93	51	42	0.5	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_c	microarray_to_rnaseq_transfer	robust_scale_external_adaptive	robust_scale_external_adaptive	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	train_cv_optimal	93	51	42	0.6921450494790697	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_c	microarray_to_rnaseq_transfer	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	default_0_5	93	51	42	0.5	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_c	microarray_to_rnaseq_transfer	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_fold_only	internal_cv	GSE65682	train_cv_optimal	93	51	42	0.6921450494790697	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_c	microarray_to_rnaseq_transfer	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	default_0_5	79	39	40	0.5	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_c	microarray_to_rnaseq_transfer	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	train_cv_optimal	79	39	40	0.6921450494790697	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_c	microarray_to_rnaseq_transfer	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	default_0_5	30	10	20	0.5	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_c	microarray_to_rnaseq_transfer	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	train_cv_optimal	30	10	20	0.6921450494790697	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_c	microarray_to_rnaseq_transfer	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE95233	default_0_5	73	51	22	0.5	7	22	0	44	0.13725490196078433	1.0	1.0	0.3333333333333333	0.5686274509803921	0.6986301369863014	0.0958904109589041
task_c	microarray_to_rnaseq_transfer	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE95233	train_cv_optimal	73	51	22	0.6921450494790697	3	22	0	48	0.058823529411764705	1.0	1.0	0.3142857142857143	0.5294117647058824	0.6986301369863014	0.0410958904109589
task_c	microarray_to_rnaseq_transfer	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE154918	default_0_5	79	39	40	0.5	37	40	0	2	0.9487179487179487	1.0	1.0	0.9523809523809523	0.9743589743589743	0.4936708860759494	0.46835443037974683
task_c	microarray_to_rnaseq_transfer	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE154918	train_cv_optimal	79	39	40	0.6326652771943411	36	40	0	3	0.9230769230769231	1.0	1.0	0.9302325581395349	0.9615384615384616	0.4936708860759494	0.45569620253164556
task_c	microarray_to_rnaseq_transfer	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE28750	default_0_5	30	10	20	0.5	9	20	0	1	0.9	1.0	1.0	0.9523809523809523	0.95	0.3333333333333333	0.3
task_c	microarray_to_rnaseq_transfer	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE28750	train_cv_optimal	30	10	20	0.6326652771943411	9	20	0	1	0.9	1.0	1.0	0.9523809523809523	0.95	0.3333333333333333	0.3
task_c	microarray_to_rnaseq_transfer	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE95233	default_0_5	73	51	22	0.5	51	22	0	0	1.0	1.0	1.0	1.0	1.0	0.6986301369863014	0.6986301369863014
task_c	microarray_to_rnaseq_transfer	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	sample_wise_rank_then_training_only	external	GSE95233	train_cv_optimal	73	51	22	0.6326652771943411	51	22	0	0	1.0	1.0	1.0	1.0	1.0	0.6986301369863014	0.6986301369863014
task_c	microarray_to_rnaseq_transfer	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	training_fold_only	internal_cv	GSE65682	default_0_5	93	51	42	0.5	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_c	microarray_to_rnaseq_transfer	sample_rank_zscore	sample_rank_zscore	sample_rank_zscore	training_fold_only	internal_cv	GSE65682	train_cv_optimal	93	51	42	0.6326652771943411	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_c	microarray_to_rnaseq_transfer	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_fold_only	internal_cv	GSE65682	default_0_5	93	51	42	0.5	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_c	microarray_to_rnaseq_transfer	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_fold_only	internal_cv	GSE65682	train_cv_optimal	93	51	42	0.654577700441162	51	42	0	0	1.0	1.0	1.0	1.0	1.0	0.5483870967741935	0.5483870967741935
task_c	microarray_to_rnaseq_transfer	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE154918	default_0_5	79	39	40	0.5	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_c	microarray_to_rnaseq_transfer	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE154918	train_cv_optimal	79	39	40	0.654577700441162	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_c	microarray_to_rnaseq_transfer	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE28750	default_0_5	30	10	20	0.5	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_c	microarray_to_rnaseq_transfer	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE28750	train_cv_optimal	30	10	20	0.654577700441162	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_c	microarray_to_rnaseq_transfer	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE95233	default_0_5	73	51	22	0.5	0	22	0	51	0.0	1.0		0.3013698630136986	0.5	0.6986301369863014	0.0
task_c	microarray_to_rnaseq_transfer	standard_zscore_train_only	standard_zscore_train_only	standard_zscore	training_only	external	GSE95233	train_cv_optimal	73	51	22	0.654577700441162	0	22	0	51	0.0	1.0		0.3013698630136986	0.5	0.6986301369863014	0.0
